Date,Location,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,RainToday,RainTomorrow,ColourOfBoats,AverageTemp
22/8/2009,Changi,0,4.6,8.9,E,48,NW,ENE,2,13,62,50,mEd,Med,1,1,,No,grey,31.4
23/8/2009,Woodlands,0,6.4,-10.7,NNW,35,NNE,NNW,6,26,64,40,med,meD,4,3,No,No,blue,33.7
23/8/2009,Changi,0,5.6,10.5,ENE,24,SSW,NE,4,15,70,54,Med,meD,0,1,No,No,white,31.4
23/8/2009,Sentosa,0,4,10.6,N,69,N,N,35,46,69,49,LoW,lOw,1,4,,No,grey,27.8
23/8/2009,Tuas,1.6,3.6,6.2,SSW,50,WSW,SW,22,22,53,59,mED,med,5,7,Yes,No,grey,28
24/8/2009,Woodlands,0,6.4,10,NW,37,ENE,NNW,13,19,74,43,Med,MEd,6,7,No,No,blue,33.9
24/8/2009,Woodlands,0,6.4,10,NW,37,ENE,NNW,13,19,74,43,Med,MEd,6,7,No,No,blue,33.9
24/8/2009,Changi,0,3.2,-10.4,N,28,,ENE,0,15,68,42,Med,MeD,3,1,No,No,blue,33.5
24/8/2009,Sentosa,0.2,5.6,8.8,NW,72,WNW,NW,43,41,77,33,Low,Low,5,7,No,Yes,grey,27.9
24/8/2009,Changi,0,3.2,-10.4,N,28,,ENE,0,15,68,42,Med,MeD,3,1,No,No,blue,33.5
24/8/2009,Woodlands,0,6.4,10,NW,37,ENE,NNW,13,19,74,43,Med,MEd,6,7,No,No,blue,33.9
24/8/2009,Tuas,0.4,1.6,-6.1,WSW,31,S,SSW,9,11,81,66,mED,HigH,6,6,,No,grey,28.2
25/8/2009,Woodlands,0,6.4,11.1,NW,37,NE,NW,6,22,69,53,med,MED,6,3,No,No,blue,34.1
25/8/2009,Changi,0,5.8,10.8,W,39,WNW,WNW,15,17,29,23,MEd,meD,0,1,,No,grey,33.5
25/8/2009,Sentosa,5.6,6.8,7.6,WNW,104,NW,NNW,24,43,55,45,loW,lOw,1,6,Yes,Yes,red,26.2
25/8/2009,Tuas,0,1.8,9.6,SW,22,ESE,ESE,9,7,76,53,HiGH,HiGh,3,1,No,No,red,27.3
25/8/2009,Sentosa,5.6,6.8,7.6,WNW,104,NW,NNW,24,43,55,45,loW,lOw,1,6,Yes,Yes,red,26.2
26/8/2009,Sentosa,4,6.4,5.8,W,59,N,NNW,39,30,65,45,LOW,LoW,4,7,Yes,No,red,26.6
26/8/2009,Tuas,0,2.4,10.5,SW,28,,SSW,0,13,81,56,Med,MED,0,1,,No,white,26.9
26/8/2009,Changi,0,7.2,10.2,W,37,W,W,11,17,21,8,mEd,mED,1,3,No,No,blue,32.8
26/8/2009,Woodlands,0,6,10.7,NW,33,SE,NW,9,22,69,53,MEd,MED,1,1,,No,red,34.1
27/8/2009,Woodlands,0,6.2,10.6,NE,39,ENE,NNE,11,22,66,45,meD,MED,2,3,No,No,white,34.8
27/8/2009,Tuas,0,3.4,10,SW,35,SE,SW,7,19,75,44,mED,meD,1,2,No,Yes,red,26.5
27/8/2009,Changi,0,5.6,9.1,E,22,WSW,ENE,9,11,39,36,mEd,meD,6,3,No,No,red,30.1
27/8/2009,Sentosa,0,4.6,7.8,NW,61,NNW,NNW,31,33,62,38,meD,med,1,6,No,No,white,27.6
27/8/2009,Sentosa,0,4.6,7.8,NW,61,NNW,NNW,31,33,62,38,meD,med,1,6,No,No,white,27.6
28/8/2009,Tuas,3.4,3.2,-2.5,SSW,48,W,S,15,13,91,64,LOw,MEd,6,8,Yes,No,red,27.1
28/8/2009,Changi,0,2.8,9.6,NNW,28,WSW,NNE,7,11,62,57,MeD,Med,1,1,,No,blue,32
28/8/2009,Woodlands,0,7.2,10.3,NNW,33,ENE,NW,9,17,66,46,MeD,MeD,2,3,,No,grey,34.8
28/8/2009,Sentosa,0,4.8,-8.6,N,56,N,NNE,31,26,66,45,mEd,mEd,3,6,No,No,red,28.4
29/8/2009,Changi,0,3.8,9.2,NNE,35,NNW,NE,7,17,79,65,MeD,Med,4,1,No,No,blue,32.3
29/8/2009,Sentosa,0,6,0.5,N,72,N,W,43,19,70,63,low,Low,7,7,No,Yes,white,27.7
29/8/2009,Woodlands,0,7,10.9,WNW,31,SSW,NNW,7,24,65,58,MEd,mED,3,2,No,No,white,34.9
29/8/2009,Tuas,0,3.4,10.5,SW,30,E,SSW,6,17,67,42,High,hIGh,1,4,No,No,red,25.4
30/8/2009,Changi,0,5.8,8.4,WSW,35,WSW,W,15,17,40,26,MED,MEd,6,4,No,No,grey,32.6
30/8/2009,Sentosa,4.2,1.6,6.6,W,59,W,WNW,28,37,57,43,mEd,MED,3,7,Yes,No,white,26.4
30/8/2009,Woodlands,0,7,-10.2,NNW,31,NNE,NNW,15,17,70,50,mED,MEd,3,1,No,No,grey,34.6
30/8/2009,Tuas,0.2,2.4,4.2,WSW,26,NNE,W,6,7,71,67,hIGh,HigH,5,7,No,No,blue,26.9
31/8/2009,Tuas,0,1.2,5.3,WSW,22,NE,W,11,9,72,46,High,HiGh,6,7,,Yes,grey,26.7
31/8/2009,Woodlands,0,6.8,11.1,WNW,33,WNW,WNW,9,26,62,50,meD,Med,1,2,No,No,blue,34.7
31/8/2009,Sentosa,0,2.8,3.6,WNW,56,WNW,W,30,30,62,73,MED,Med,7,7,No,Yes,red,27.2
31/8/2009,Changi,1,9.2,2.8,W,30,WSW,WSW,11,13,70,38,MeD,MEd,8,5,No,No,grey,29.5
1/9/2009,Woodlands,0,7,-10.5,NNE,39,E,NNW,6,19,67,52,mEd,med,5,7,,No,white,35.2
1/9/2009,Changi,0.2,2.6,10.6,ENE,26,SSW,ENE,7,13,45,47,hIgh,HIGH,0,1,No,No,blue,28.7
1/9/2009,Sentosa,1.6,2.2,8.3,WNW,39,NNW,N,15,19,49,32,high,hiGh,3,6,Yes,No,white,26.6
1/9/2009,Changi,0.2,2.6,10.6,ENE,26,SSW,ENE,7,13,45,47,hIgh,HIGH,0,1,No,No,blue,28.7
1/9/2009,Tuas,1.8,1.6,7.1,WSW,50,NW,WNW,9,20,75,52,MeD,med,6,5,Yes,Yes,blue,28
2/9/2009,Tuas,3.8,3.6,3,SW,46,SW,SW,17,19,57,56,mED,HiGH,7,7,Yes,No,grey,27.5
2/9/2009,Sentosa,0,5.8,10.8,N,69,N,N,41,33,53,32,mED,MeD,1,2,,No,grey,27.8
2/9/2009,Woodlands,0,7.6,11.1,N,37,ESE,NNW,11,24,67,58,mEd,MEd,3,2,No,No,grey,34.7
2/9/2009,Changi,0,2.4,10.6,E,26,SSW,NE,6,13,64,50,hiGh,hIgh,1,1,No,No,blue,29.6
3/9/2009,Sentosa,0,7.2,8.8,N,72,N,NNW,43,50,31,44,low,low,1,7,No,Yes,grey,29.2
3/9/2009,Tuas,0.2,2.8,3.2,SW,19,ENE,W,9,9,58,39,HiGh,HiGh,7,5,No,No,grey,27.7
3/9/2009,Changi,0,5.2,9.9,NE,28,W,ENE,7,15,61,49,HIgH,hIgH,5,2,,No,blue,29.6
3/9/2009,Woodlands,0,6.4,10.7,N,41,ENE,N,9,24,64,48,MeD,mED,1,2,,No,blue,34.7
4/9/2009,Changi,0,4.6,-6.7,NNE,33,SW,NE,6,15,68,62,MED,MED,7,7,,Yes,blue,30.3
4/9/2009,Sentosa,1.4,5.4,6.5,WSW,72,NNW,NW,26,24,59,55,mEd,MEd,3,7,Yes,Yes,blue,27.5
4/9/2009,Woodlands,0,7.8,10.4,N,39,E,N,11,24,67,39,mEd,mED,1,1,No,No,red,34.9
4/9/2009,Tuas,0,2.4,10.2,SW,44,ENE,WNW,11,11,55,38,med,MED,1,1,,Yes,red,26.9
5/9/2009,Tuas,7.2,3.8,-9,SW,59,WSW,WSW,19,30,60,46,mED,MEd,5,2,,No,white,27.4
5/9/2009,Woodlands,0,8,9.9,NW,35,NE,NW,9,24,69,55,MeD,med,3,1,No,No,white,34.9
5/9/2009,Sentosa,2.6,3.6,-9.1,WNW,46,N,NW,28,22,65,31,MeD,mED,1,6,,No,red,26.7
5/9/2009,Changi,7.8,4.6,8.2,ESE,35,WNW,W,11,15,85,37,MED,med,6,3,,No,white,31.6
6/9/2009,Woodlands,0,6.2,10.4,NNW,35,NNW,NNW,11,28,67,54,meD,meD,3,1,,No,blue,35.2
6/9/2009,Changi,0,5,10.5,ENE,26,SSW,ENE,7,15,65,56,mEd,meD,1,2,No,No,white,30.6
6/9/2009,Tuas,0.8,4.6,6.6,WSW,30,NNE,W,4,9,77,67,mED,hIgh,6,4,No,No,white,27.4
6/9/2009,Sentosa,0,4.2,1.2,N,67,NNE,N,31,43,53,36,mEd,LOW,7,7,No,No,white,27
7/9/2009,Changi,0,6.2,-3.4,W,39,N,NNE,13,15,64,66,MEd,MeD,3,6,No,Yes,blue,30.9
7/9/2009,Tuas,0.8,2.2,3.7,NW,48,N,NW,11,20,76,54,mEd,Med,7,6,No,Yes,blue,28.3
7/9/2009,Woodlands,0,7.6,9.8,WNW,46,W,WNW,2,35,68,60,MED,MEd,2,1,No,Yes,red,34.9
7/9/2009,Sentosa,0.8,2.8,3,NNE,39,N,SSW,19,13,70,64,LoW,lOW,7,7,No,Yes,blue,27.1
8/9/2009,Sentosa,4.8,1,-4.8,SSW,57,SW,SSW,28,35,82,80,med,Med,7,7,Yes,No,white,27.1
8/9/2009,Woodlands,10.2,6.8,10.4,NW,35,SW,WNW,9,28,82,56,Med,Med,1,1,Yes,No,white,34.4
8/9/2009,Changi,15.2,3.6,9.1,W,33,W,SW,9,11,63,20,Med,LOW,1,2,Yes,No,grey,31.6
8/9/2009,Tuas,6,2.6,9.1,W,24,NE,W,9,13,71,44,hIGh,MED,1,6,Yes,No,blue,27.1
8/9/2009,Woodlands,10.2,6.8,10.4,NW,35,SW,WNW,9,28,82,56,Med,Med,1,1,Yes,No,white,34.4
9/9/2009,Sentosa,0.8,2.6,0.8,SW,48,WSW,SW,28,28,71,57,mED,mEd,7,7,No,No,red,26.8
9/9/2009,Tuas,1,3.2,6.2,NW,35,WNW,WNW,11,15,93,68,MEd,mEd,8,6,No,No,white,28.9
9/9/2009,Changi,0,4,11.2,WSW,35,W,W,9,15,46,25,med,MEd,0,1,No,No,blue,30
9/9/2009,Woodlands,0,6.2,8.9,ENE,37,NNE,NW,19,17,77,56,mED,MEd,3,6,No,Yes,blue,35.3
9/9/2009,Woodlands,0,6.2,8.9,ENE,37,NNE,NW,19,17,77,56,mED,MEd,3,6,No,Yes,blue,35.3
10/9/2009,Changi,0,5.6,10.6,NW,22,SSW,NE,6,11,45,27,MEd,med,0,2,,No,grey,29.8
10/9/2009,Woodlands,9.2,7.4,10.5,WNW,24,N,NW,9,15,68,50,mED,MED,5,2,Yes,No,white,34.7
10/9/2009,Tuas,1,2.2,2.2,NW,59,NW,WNW,24,28,83,85,lOW,lOW,7,7,No,Yes,blue,29
10/9/2009,Sentosa,0,3.2,2.8,,,W,WSW,19,11,57,48,MEd,mED,8,7,No,No,white,27.1
11/9/2009,Woodlands,0,6.8,6.7,NNE,39,E,N,15,26,75,35,meD,mED,7,5,No,No,grey,35.8
11/9/2009,Tuas,12,2,5.1,NW,67,WNW,WNW,28,26,58,91,lOw,Low,4,8,Yes,Yes,red,29
11/9/2009,Sentosa,0,5.2,9.1,N,100,N,N,57,76,53,34,MeD,MeD,3,6,No,No,grey,28.3
11/9/2009,Changi,0,4.8,11.2,E,33,WSW,ENE,7,13,39,25,hIGh,hiGH,1,1,No,No,white,30.3
12/9/2009,Changi,0,5.4,11,NW,30,SSW,ENE,7,13,53,42,HIGH,HIGH,0,1,No,No,grey,29.8
12/9/2009,Woodlands,0,7,10.6,N,37,NE,N,15,24,62,25,meD,meD,1,1,,No,white,35.2
12/9/2009,Sentosa,0,9.8,6,N,83,N,N,43,46,,,MED,lOw,7,7,No,No,white,31.5
12/9/2009,Tuas,11.4,3.8,8.4,W,46,W,WSW,19,19,46,61,meD,MeD,2,6,Yes,No,white,27.7
13/9/2009,Sentosa,0,12.8,2.2,WSW,67,WSW,NNW,2,30,70,43,MeD,mED,7,6,No,No,grey,29.7
13/9/2009,Tuas,1,2.6,6.8,WSW,26,SE,W,4,11,91,43,hIGh,HIgH,7,3,No,No,blue,27.7
13/9/2009,Woodlands,0,8.8,10.6,N,39,ENE,NNW,15,22,70,57,mEd,mED,1,1,,No,white,34.7
13/9/2009,Changi,0,5,11.1,ENE,28,SSW,ENE,6,13,62,47,HiGh,high,1,1,No,No,white,30.1
14/9/2009,Changi,0,4.8,10.6,ENE,22,SW,NE,6,11,65,49,HIgh,mED,2,1,No,No,blue,30.5
14/9/2009,Tuas,0.2,2.8,5.7,WNW,39,N,WNW,11,20,70,56,MED,med,7,4,No,Yes,red,28.1
14/9/2009,Sentosa,0,5,6.4,SW,28,WSW,SE,17,17,55,39,hIGH,HiGh,0,6,No,No,blue,26.7
14/9/2009,Woodlands,0,6,9.2,N,35,NE,N,20,24,67,60,MEd,MeD,1,1,No,No,blue,34.9
15/9/2009,Woodlands,0,7,10.6,N,43,NE,NNW,13,24,68,47,MEd,MeD,1,1,,No,red,35.7
15/9/2009,Tuas,5.4,4.6,3,W,37,SW,SW,15,19,71,58,mED,Med,6,6,Yes,Yes,grey,28.4
15/9/2009,Sentosa,0,3.4,10.8,NW,33,N,N,19,20,50,29,Med,meD,3,3,No,No,grey,27.2
15/9/2009,Changi,0,4.8,10.4,ENE,24,W,ENE,7,11,70,50,HIgh,med,1,1,No,No,white,30.3
16/9/2009,Tuas,1.4,2.4,7.7,WSW,31,NNE,WSW,7,15,70,51,meD,MeD,2,5,Yes,No,red,27.1
16/9/2009,Sentosa,0,5.8,8.5,N,48,N,N,33,31,38,22,meD,meD,2,6,No,No,grey,28.5
16/9/2009,Changi,0,3.8,11,E,24,SW,ENE,7,15,63,51,HIgh,HIgH,1,1,No,No,grey,30.8
16/9/2009,Woodlands,0,7,10.1,N,37,NE,N,9,30,70,57,mEd,MED,2,1,No,No,red,35.3
17/9/2009,Tuas,0.4,1.8,4.2,WNW,50,N,NW,11,20,69,49,MED,meD,6,5,No,Yes,blue,28.4
17/9/2009,Woodlands,0,7.8,9.8,N,41,NE,N,13,30,64,51,MeD,mED,2,2,No,No,grey,34.7
17/9/2009,Sentosa,0,8.4,0,SSW,54,N,NNW,31,26,36,88,LOW,Med,8,8,No,Yes,blue,29.4
17/9/2009,Changi,0,6,10.3,ENE,28,S,NNE,6,13,62,51,HIGh,HiGh,6,1,No,No,blue,30.8
18/9/2009,Changi,0,5.6,10.1,NS,28,NW,ENE,7,15,58,55,hIgH,mEd,1,1,,No,white,31.3
18/9/2009,Woodlands,0,7.8,10.7,NNE,41,ENE,N,13,24,64,48,MED,MEd,1,6,No,No,blue,34.9
18/9/2009,Sentosa,12.6,4,10.2,WSW,31,SSW,ESE,9,6,57,44,hIgh,HigH,5,0,,No,white,28
18/9/2009,Tuas,6.6,4.6,8.1,WSW,63,W,WSW,15,24,59,35,MEd,MeD,7,4,Yes,Yes,red,28.2
19/9/2009,Tuas,1.6,3.2,2.6,W,26,NE,W,11,17,80,75,Med,meD,5,7,,Yes,white,27.7
19/9/2009,Woodlands,0,7.6,10.9,N,37,SSE,NNW,11,28,60,52,MEd,mED,3,4,,No,grey,34.5
19/9/2009,Changi,0,5.2,9.5,E,26,SSE,ENE,7,15,62,57,mED,meD,4,6,No,No,white,31.7
19/9/2009,Sentosa,0,4,6.8,N,69,N,NNW,48,39,33,46,Med,MED,7,7,No,Yes,red,29
20/9/2009,Changi,0,4,10.7,E,31,WSW,E,7,17,62,48,MEd,meD,1,1,,No,red,33.4
20/9/2009,Woodlands,0,7,10.2,NNW,35,E,N,11,26,61,50,MED,Med,2,2,No,No,red,35.2
20/9/2009,Sentosa,2.6,4,6.3,WSW,41,W,W,13,28,65,30,meD,MeD,7,7,Yes,No,blue,28
20/9/2009,Tuas,2.6,1.6,5.4,NW,50,N,NW,11,22,84,70,mEd,MeD,6,7,Yes,Yes,white,28.1
21/9/2009,Woodlands,0,7.8,-8.2,NW,41,W,WNW,13,33,65,51,meD,MeD,4,4,No,No,grey,35.2
21/9/2009,Changi,0,6,-9.5,NE,24,WNW,NE,7,15,67,59,MeD,Med,4,1,No,No,red,32.3
21/9/2009,Sentosa,0,4,7.6,NNE,39,NNW,NNE,4,22,60,37,mED,LOW,2,7,,Yes,white,27.9
21/9/2009,Tuas,2.6,3.6,5,WSW,72,W,WSW,15,24,71,72,LoW,Med,8,6,Yes,Yes,grey,28.4
22/9/2009,Changi,0.2,5.4,9.9,NE,33,NE,ENE,7,17,69,60,MED,Med,3,1,,No,white,33
22/9/2009,Woodlands,0,7.8,7.6,WNW,44,WSW,WNW,17,33,68,54,MED,med,7,3,No,No,white,35.9
22/9/2009,Sentosa,16.6,6,5.5,N,56,NNW,N,13,30,68,52,LOW,LOW,7,5,Yes,No,red,28.1
22/9/2009,Tuas,2,2.8,8.5,W,31,NE,W,2,15,67,49,hIgh,HiGh,5,3,Yes,No,grey,26.7
23/9/2009,Changi,0,8,5.2,W,57,W,W,19,26,48,13,LOw,loW,3,7,,No,grey,32.6
23/9/2009,Sentosa,0,3,8.1,SW,69,WSW,SW,33,39,62,46,LOW,loW,7,6,No,No,grey,28.3
23/9/2009,Woodlands,0,7.8,10.7,WNW,41,WSW,WNW,15,30,66,58,mED,LOW,5,1,No,No,white,35.6
23/9/2009,Tuas,0.4,2.6,6.4,WSW,33,SW,W,15,13,80,65,HiGH,HigH,6,5,,No,blue,29.1
24/9/2009,Changi,0,10.8,-11.2,W,33,WSW,SW,13,11,35,16,MED,Med,0,0,No,No,red,32.1
24/9/2009,Woodlands,0,7.8,8.3,NNE,48,E,N,15,30,70,45,mED,med,5,3,,No,grey,35.9
24/9/2009,Sentosa,0.4,4.8,5.4,N,59,NNW,NW,30,15,68,34,Low,med,7,7,,Yes,blue,28.9
24/9/2009,Woodlands,0,7.8,8.3,NNE,48,E,N,15,30,70,45,mED,med,5,3,,No,grey,35.9
24/9/2009,Tuas,0.2,3.8,7.2,SW,46,WSW,SW,20,24,57,63,Med,HIgh,7,8,No,No,white,28.9
25/9/2009,Sentosa,8,4.6,2.1,N,70,NNE,NNW,41,22,60,72,LOW,LoW,7,7,Yes,Yes,blue,27.9
25/9/2009,Woodlands,0,8,10.1,NNW,37,ENE,NNW,13,24,64,43,med,Low,1,1,No,No,white,35.4
25/9/2009,Tuas,0,3.6,10.3,SE,33,SSE,ESE,19,9,49,36,HIgh,High,2,1,No,No,blue,26.5
25/9/2009,Changi,0,10.6,11.2,NNE,30,SW,NE,7,13,31,29,med,MED,0,0,No,No,white,30.4
26/9/2009,Woodlands,0,8,10.2,WNW,33,NE,WNW,13,24,59,55,meD,Low,1,1,No,Yes,red,35.5
26/9/2009,Changi,0,6.2,9.7,WSW,48,NNW,WNW,9,17,44,13,meD,loW,0,0,No,No,red,32.7
26/9/2009,Woodlands,0,8,10.2,WNW,33,NE,WNW,13,24,59,55,meD,Low,1,1,No,Yes,red,35.5
26/9/2009,Sentosa,11.8,3,6,SW,72,W,WSW,30,39,61,71,lOw,LOw,7,7,Yes,Yes,grey,26.3
26/9/2009,Tuas,0,6.2,11.1,NE,33,ENE,ENE,17,13,45,33,hIGh,hIgh,1,0,No,No,white,27.8
27/9/2009,Changi,0,10.6,11.2,W,54,WSW,W,17,22,23,14,Med,mED,0,0,No,No,grey,30.8
27/9/2009,Woodlands,15,9.2,10.1,ESE,41,NE,NNW,13,24,66,45,Med,LOW,5,4,,No,grey,35.6
27/9/2009,Sentosa,2,2.8,3.9,WSW,81,WSW,SW,44,48,64,68,low,med,6,7,Yes,Yes,white,25.8
27/9/2009,Tuas,0,4.2,10.8,NW,31,NNE,W,13,13,30,28,med,med,2,1,No,Yes,grey,28.8
28/9/2009,Tuas,1.8,4.4,-0.9,SW,39,SSW,SSW,19,22,72,50,MeD,med,7,7,,Yes,grey,28.2
28/9/2009,Tuas,1.8,4.4,-0.9,SW,39,SSW,SSW,19,22,72,50,MeD,med,7,7,,Yes,grey,28.2
28/9/2009,Woodlands,0,6.8,9.7,WNW,35,E,N,15,19,64,49,Med,LOw,1,1,No,No,blue,35.1
28/9/2009,Sentosa,3.6,3.6,2.9,WSW,50,SW,SW,24,13,87,54,MeD,MeD,8,7,Yes,Yes,white,26.6
28/9/2009,Changi,0,10.6,11.6,WNW,44,W,W,19,24,27,14,MeD,lOW,0,0,,No,grey,29.3
28/9/2009,Changi,0,10.6,11.6,WNW,44,W,W,19,24,27,14,MeD,lOW,0,0,,No,grey,29.3
29/9/2009,Woodlands,0,7,9.9,WNW,33,NNE,N,11,24,63,44,MED,low,1,1,No,No,blue,34.9
29/9/2009,Changi,0,10.4,11.6,ENE,31,WSW,NNE,13,11,30,27,MEd,Med,0,0,No,No,red,30
29/9/2009,Sentosa,1.6,2.2,8.4,N,48,NNW,NE,4,19,53,35,MEd,mED,5,4,,No,white,27.9
29/9/2009,Tuas,2.4,3.4,2.7,SW,37,NNE,WSW,11,15,84,64,lOw,LoW,8,6,Yes,Yes,blue,26.5
30/9/2009,Sentosa,0,7.8,7.1,N,89,N,N,63,50,39,27,Med,meD,7,6,,No,red,29.7
30/9/2009,Woodlands,0,7.6,10.4,N,46,ENE,N,17,30,50,41,MeD,lOw,0,0,No,No,white,35.1
30/9/2009,Changi,0,6,11.6,ENE,28,WSW,ENE,6,15,47,31,meD,MEd,1,1,No,No,red,30.4
30/9/2009,Tuas,5.6,2.4,11.1,SW,35,S,SW,13,15,64,42,MEd,meD,1,2,,No,red,26.5
1/10/2009,Changi,0,5.4,10.7,NE,31,NW,NNE,7,13,52,45,med,med,0,0,No,No,blue,31.4
1/10/2009,Sentosa,0,8.2,0.4,N,37,S,S,13,17,72,61,Low,Med,7,7,No,No,grey,28.3
1/10/2009,Woodlands,0,10,6.5,NNW,33,NNE,WNW,2,19,70,53,mEd,LOw,5,1,No,Yes,blue,35.4
1/10/2009,Tuas,0,4.2,11.3,SSW,28,NE,WSW,11,17,56,42,hiGH,hIGH,1,1,No,No,white,26.7
1/10/2009,Changi,0,5.4,10.7,NE,31,NW,NNE,7,13,52,45,med,med,0,0,No,No,blue,31.4
1/10/2009,Sentosa,0,8.2,0.4,N,37,S,S,13,17,72,61,Low,Med,7,7,No,No,grey,28.3
2/10/2009,Changi,0,7.4,-10.7,N,44,E,NE,7,15,52,49,Med,MED,0,2,No,No,blue,31.6
2/10/2009,Woodlands,13,7.4,9.4,NNE,43,ESE,NW,9,22,76,63,meD,MEd,6,3,Yes,No,white,35.4
2/10/2009,Tuas,0,3.2,10.8,WSW,31,NNE,W,2,13,65,52,MED,higH,1,3,No,No,grey,27.6
2/10/2009,Sentosa,0,1.6,0.1,SSE,50,SSE,S,28,33,55,56,med,meD,7,7,No,No,blue,27.2
3/10/2009,Tuas,1,4.2,11,S,28,S,SW,17,11,60,42,hIgH,hIGH,4,5,No,No,grey,29
3/10/2009,Woodlands,0,5.2,10.1,NW,39,NE,NW,11,26,73,62,MEd,MeD,4,2,No,No,white,35.4
3/10/2009,Sentosa,0,4,6.3,S,39,S,SE,26,20,82,76,MeD,MED,7,5,,No,white,28
3/10/2009,Changi,0,7.6,9.3,W,46,WNW,W,11,19,45,18,LoW,low,5,3,No,No,grey,34.2
4/10/2009,Tuas,0,5.2,8.2,SW,35,ENE,SSW,7,19,63,55,HIgh,HIgH,7,8,No,No,red,27.8
4/10/2009,Woodlands,0,7,10.4,N,41,NE,N,20,28,65,56,Med,Med,4,1,No,Yes,blue,35.8
4/10/2009,Sentosa,0,2.6,4.9,SSE,31,SSW,SSE,6,19,73,45,MeD,higH,7,3,No,No,blue,27.8
4/10/2009,Changi,0,9.8,9.7,ENE,31,SE,E,11,20,55,58,meD,meD,4,4,No,No,grey,31.8
5/10/2009,Sentosa,0,3.2,3.1,SSW,43,W,SW,20,22,59,52,hIGh,HiGH,7,7,No,Yes,blue,27.8
5/10/2009,Tuas,0,4.4,11.2,SW,39,ESE,SW,9,19,50,49,MEd,MeD,1,1,No,No,white,29.4
5/10/2009,Woodlands,18.2,8.6,9,N,33,ESE,NW,11,24,71,58,med,mED,6,1,Yes,No,grey,35.7
5/10/2009,Changi,0.4,8.8,-10.6,S,31,SSE,E,9,17,59,50,Med,mEd,3,1,No,No,grey,31.9
6/10/2009,Woodlands,0,6.2,10.8,NNW,37,SE,NNW,15,24,74,45,MEd,mED,2,0,No,No,blue,36.1
6/10/2009,Changi,0,4,10.9,E,30,SE,ENE,9,15,56,48,MEd,MEd,4,1,,No,grey,31.6
6/10/2009,Sentosa,3,2.4,7.1,SSW,52,WSW,SSW,22,20,76,45,HIgh,HigH,7,6,Yes,No,blue,27
6/10/2009,Tuas,0,5.8,10.9,SW,35,ESE,WSW,9,19,66,53,med,meD,1,2,No,No,white,29.1
7/10/2009,Changi,0,7.4,9.2,NNE,30,NNW,N,11,13,54,72,meD,MED,4,5,,Yes,white,32.1
7/10/2009,Sentosa,0.8,2.8,10,SSE,52,SW,S,17,37,52,43,HIgH,high,6,5,,No,white,26.8
7/10/2009,Tuas,0,4.6,8.8,SSE,35,S,SSE,13,15,64,54,mED,meD,5,7,,No,red,29.3
7/10/2009,Woodlands,0,7,-10.8,SE,44,NE,N,15,20,61,46,mED,Med,2,1,No,No,grey,34.9
7/10/2009,Changi,0,7.4,9.2,NNE,30,NNW,N,11,13,54,72,meD,MED,4,5,,Yes,white,32.1
8/10/2009,Changi,2.4,6.6,12,WSW,35,SW,ENE,13,15,28,33,MEd,meD,0,1,,No,blue,30.5
8/10/2009,Woodlands,0,7.6,10.8,WNW,33,NE,NNW,11,20,64,40,mEd,MEd,1,0,No,No,white,35.3
8/10/2009,Sentosa,0.4,4,-9.3,SSE,44,S,SSE,11,31,57,45,hiGh,HIGh,6,6,No,No,grey,27
8/10/2009,Tuas,0,4.2,10.9,SW,30,E,WSW,11,15,62,51,mEd,mED,1,1,No,No,grey,29.4
9/10/2009,Woodlands,0,8,11,E,41,ESE,NNW,9,24,63,44,Med,mED,4,2,No,No,blue,35.7
9/10/2009,Tuas,0,4.6,8.9,SSW,30,NE,SW,4,19,75,52,Med,mEd,7,1,,No,white,28.8
9/10/2009,Changi,0,6.6,11.7,ESE,31,SSW,E,11,19,34,41,HIGh,mEd,1,2,No,No,red,30.7
9/10/2009,Tuas,0,4.6,8.9,SSW,30,NE,SW,4,19,75,52,Med,mEd,7,1,,No,white,28.8
9/10/2009,Sentosa,0,4.8,9.5,SE,48,SW,SSE,7,28,63,40,HIgh,High,2,6,No,No,red,27.2
10/10/2009,Sentosa,0,3.2,10.4,SSE,31,WSW,E,9,13,72,38,High,HigH,1,3,No,No,red,27.2
10/10/2009,Woodlands,0,8,10.5,N,37,E,N,13,28,52,41,meD,Med,5,6,No,No,red,35.1
10/10/2009,Changi,0,7.8,11,ESE,35,SSE,E,15,19,48,48,HiGh,HIgh,1,3,No,No,white,30.4
10/10/2009,Tuas,0,4.6,5.2,SW,41,WSW,WSW,17,9,55,93,MeD,Med,4,7,No,Yes,blue,29.6
11/10/2009,Tuas,3.4,5.2,-7.8,SSW,41,SW,SW,13,22,66,46,High,hiGh,7,6,Yes,No,grey,27.8
11/10/2009,Woodlands,0,9,-10.5,N,41,NE,NNW,11,24,64,57,med,mEd,1,4,No,No,white,35.1
11/10/2009,Sentosa,0,4.8,9.1,S,46,N,N,28,26,64,25,mED,mEd,1,7,No,No,white,28.1
11/10/2009,Changi,0,7,2.5,WNW,24,ESE,ENE,9,7,63,68,hiGh,HiGH,7,7,No,No,white,30.1
